Employee ID,Basic Salary,Bonus,HRA,TA,TDS,PPF
477,57487,13985,11497.400000000001,3458,8642.74,6898.44
478,54182,14939,10836.400000000001,3799,8375.64,6501.84
479,54799,15567,10959.800000000001,4923,8624.880000000001,6575.88
480,38020,11971,7604.0,7720,6531.5,4562.4
481,60681,9909,12136.2,2696,8542.22,7281.719999999999
482,73611,19745,14722.2,5656,11373.42,8833.32
483,77917,14659,15583.400000000001,6623,11478.24,9350.039999999999
484,72919,11737,14583.800000000001,3811,10305.080000000002,8750.279999999999
485,72296,16009,14459.2,7726,11049.02,8675.52
486,57830,19643,11566.0,3172,9221.1,6939.599999999999
487,64277,13840,12855.400000000001,5059,9603.14,7713.24
488,78710,16027,15742.0,6058,11653.7,9445.199999999999
489,67430,10098,13486.0,6964,9797.800000000001,8091.599999999999
490,77195,6366,15439.0,4982,10398.2,9263.4
491,66223,9784,13244.6,5951,9520.26,7946.759999999999
492,75715,16892,15143.0,2752,11050.2,9085.8
493,70634,6845,14126.800000000001,2640,9424.58,8476.08
494,48903,11101,9780.6,2290,7207.460000000001,5868.36
495,72953,11101,14590.6,6308,10495.260000000002,8754.36
496,51153,16542,10230.6,5025,8295.060000000001,6138.36
497,31090,5488,6218.0,2601,4539.7,3730.7999999999997
498,63904,5627,12780.800000000001,6901,8921.28,7668.48
499,79605,15751,15921.0,7221,11849.800000000001,9552.6
500,51756,19195,10351.2,3669,8497.12,6210.719999999999
501,41872,12326,8374.4,7374,6994.639999999999,5024.639999999999
502,53422,8070,10684.400000000001,7955,8013.139999999999,6410.639999999999
503,39513,14937,7902.6,7005,6935.760000000001,4741.5599999999995
504,31673,18876,6334.6,3128,6001.16,3800.7599999999998
505,45911,6969,9182.2,7876,6993.82,5509.32
506,77323,10709,15464.6,3292,10678.86,9278.76
507,76137,15166,15227.400000000001,2659,10918.94,9136.44
508,75924,7713,15184.800000000001,3631,10245.28,9110.88
509,70224,18070,14044.800000000001,3061,10539.980000000001,8426.88
510,78351,11909,15670.2,5024,11095.42,9402.119999999999
511,38155,7081,7631.0,2014,5488.1,4578.599999999999
512,62915,10853,12583.0,2691,8904.2,7549.799999999999
513,64852,19282,12970.400000000001,4127,10123.14,7782.24
514,38314,17319,7662.8,4749,6804.4800000000005,4597.679999999999
515,76233,18871,15246.6,4026,11437.660000000002,9147.96
516,70393,8740,14078.6,6736,9994.760000000002,8447.16
517,79011,6767,15802.2,4810,10639.02,9481.32
518,60300,8405,12060.0,7334,8809.9,7236.0
519,30318,8528,6063.6,5874,5078.360000000001,3638.16
520,72376,5336,14475.2,6442,9862.92,8685.119999999999
521,54885,14607,10977.0,5813,8628.2,6586.2
522,50755,13926,10151.0,4483,7931.5,6090.599999999999
523,42619,13943,8523.800000000001,3884,6896.9800000000005,5114.28
524,42501,5304,8500.2,2614,5891.92,5100.12
525,60734,13393,12146.800000000001,4756,9102.980000000001,7288.08
526,69438,12353,13887.6,2296,9797.460000000001,8332.56
527,40367,9459,8073.400000000001,2480,6037.9400000000005,4844.04
528,42868,11101,8573.6,2532,6507.46,5144.16
529,68219,10473,13643.800000000001,2530,9486.58,8186.28
530,59254,12583,11850.800000000001,7557,9124.480000000001,7110.48
531,72096,15998,14419.2,7631,11014.42,8651.52
532,54062,11896,10812.400000000001,4312,8108.24,6487.44
533,72011,15277,14402.2,7245,10893.52,8641.32
534,72390,8798,14478.0,3491,9915.7,8686.8
535,78091,10522,15618.2,2943,10717.42,9370.92
536,36633,7127,7326.6,3781,5486.76,4395.96
537,53865,15932,10773.0,7225,8779.5,6463.8
538,43499,16302,8699.800000000001,5755,7425.580000000001,5219.88
539,40561,5142,8112.200000000001,7849,6166.42,4867.32
540,65437,11912,13087.400000000001,4797,9523.34,7852.44
541,75696,16928,15139.2,6879,11464.220000000001,9083.52
542,31659,19295,6331.8,6151,6343.68,3799.08
543,78381,5929,15676.2,2296,10228.220000000001,9405.72
544,79902,6338,15980.400000000001,2040,10426.04,9588.24
545,33150,18914,6630.0,6880,6557.400000000001,3978.0
546,48780,13366,9756.0,5984,7788.6,5853.599999999999
547,72569,14123,14513.800000000001,4273,10547.880000000001,8708.279999999999
548,57677,8469,11535.400000000001,6418,8409.94,6921.24
549,34580,8407,6916.0,5261,5516.400000000001,4149.599999999999
550,72464,6864,14492.800000000001,4837,9865.78,8695.68
551,49701,11206,9940.2,6251,7709.82,5964.12
552,47463,15865,9492.6,4868,7768.860000000001,5695.5599999999995
553,36579,12868,7315.8,6003,6276.580000000001,4389.48
554,73277,17718,14655.400000000001,3132,10878.24,8793.24
555,39052,15751,7810.400000000001,7374,6998.74,4686.24
556,72102,8901,14420.400000000001,6332,10175.54,8652.24
557,40856,12648,8171.200000000001,4779,6645.42,4902.72
558,79485,16676,15897.0,4232,11629.0,9538.199999999999
559,66032,15832,13206.400000000001,6164,10123.44,7923.84
560,48621,5175,9724.2,5162,6868.22,5834.5199999999995
561,48111,17929,9622.2,7937,8359.92,5773.32
562,78613,17338,15722.6,6107,11778.060000000001,9433.56
563,67263,14768,13452.6,5675,10115.86,8071.5599999999995
564,55269,10451,11053.800000000001,2868,7964.18,6632.28
565,71418,8668,14283.6,4201,9857.060000000001,8570.16
566,59769,6790,11953.800000000001,7535,8604.78,7172.28
567,52941,12074,10588.2,3589,7919.22,6352.92
568,34371,11992,6874.200000000001,6911,6014.82,4124.5199999999995
569,30599,8065,6119.8,5053,4983.68,3671.8799999999997
570,66918,8308,13383.6,3376,9198.560000000001,8030.16
571,46945,11534,9389.0,6991,7485.900000000001,5633.4
572,67106,10721,13421.2,2639,9388.72,8052.719999999999
573,63107,18423,12621.400000000001,5491,9964.24,7572.84
574,42100,9883,8420.0,3244,6364.700000000001,5052.0
575,62882,10056,12576.400000000001,2467,8798.14,7545.84
576,35954,17182,7190.8,2240,6256.68,4314.48
577,63246,6129,12649.2,6728,8875.22,7589.5199999999995
578,58803,9605,11760.6,6781,8694.960000000001,7056.36
579,68991,8810,13798.2,5981,9758.02,8278.92
580,57315,18463,11463.0,7978,9521.9,6877.8
581,37484,5624,7496.8,4264,5486.880000000001,4498.08
582,40577,16754,8115.400000000001,7507,7295.34,4869.24
583,53603,10048,10720.6,5806,8017.760000000001,6432.36
584,72557,5194,14511.400000000001,4423,9668.539999999999,8706.84
585,62439,5518,12487.800000000001,5074,8551.880000000001,7492.679999999999
586,54154,15814,10830.800000000001,2104,8290.28,6498.48
587,68459,19327,13691.800000000001,5892,10736.980000000001,8215.08
588,44587,17653,8917.4,7808,7896.54,5350.44
589,77823,8270,15564.6,3684,10534.160000000002,9338.76
590,71787,11748,14357.400000000001,7892,10578.44,8614.44
591,62967,9070,12593.400000000001,3639,8826.94,7556.04
592,60972,12922,12194.400000000001,3547,8963.539999999999,7316.639999999999
593,47145,5502,9429.0,6099,6817.5,5657.4
594,78671,17310,15734.2,7026,11874.12,9440.52
595,54596,14539,10919.2,7628,8768.22,6551.5199999999995
596,47872,16555,9574.4,2346,7634.74,5744.639999999999
597,36163,11795,7232.6,7559,6274.96,4339.5599999999995
598,57303,14095,11460.6,7018,8987.660000000002,6876.36
599,31055,16129,6211.0,5891,5928.6,3726.6
600,72016,18646,14403.2,6005,11107.02,8641.92
601,76083,8890,15216.6,7685,10787.460000000001,9129.96
602,78051,10989,15610.2,2100,10675.02,9366.119999999999
603,30839,14699,6167.8,5241,5694.68,3700.68
604,50152,15445,10030.400000000001,7592,8321.94,6018.24
605,67722,8860,13544.400000000001,7008,9713.44,8126.639999999999
606,76732,7525,15346.400000000001,7107,10671.04,9207.84
607,46088,7567,9217.6,6602,6947.460000000001,5530.5599999999995
608,45611,13948,9122.2,5071,7375.22,5473.32
609,43511,5586,8702.2,4179,6197.82,5221.32
610,33789,7869,6757.8,6700,5511.580000000001,4054.68
611,67370,16374,13474.0,7650,10486.800000000001,8084.4
612,61173,12025,12234.6,3803,8923.560000000001,7340.759999999999
613,40921,17581,8184.200000000001,6718,7340.42,4910.5199999999995
614,39591,17370,7918.200000000001,2533,6741.22,4750.92
615,30045,14999,6009.0,2614,5366.700000000001,3605.4
616,44842,11721,8968.4,2596,6812.74,5381.04
617,33798,18046,6759.6,2851,6145.46,4055.7599999999998
618,32556,8587,6511.200000000001,6147,5380.12,3906.72
619,61813,11255,12362.6,7806,9323.660000000002,7417.5599999999995
620,42261,11925,8452.2,5168,6780.62,5071.32
621,69636,11046,13927.2,5916,10052.52,8356.32
622,77555,13356,15511.0,5110,11153.2,9306.6
623,36577,11323,7315.400000000001,3319,5853.4400000000005,4389.24
624,76001,18811,15200.2,7631,11764.32,9120.119999999999
625,35400,19541,7080.0,6686,6870.700000000001,4248.0
626,39743,11603,7948.6,7522,6681.660000000001,4769.16
627,75425,18320,15085.0,2868,11169.800000000001,9051.0
628,70204,17585,14040.800000000001,4957,10678.68,8424.48
629,55973,16126,11194.6,7814,9110.76,6716.759999999999
630,73006,14988,14601.2,3474,10606.92,8760.72
631,38224,15554,7644.8,6656,6807.880000000001,4586.88
632,59626,9550,11925.2,4585,8568.62,7155.12
633,46722,10023,9344.4,6673,7276.24,5606.639999999999
634,42649,5673,8529.800000000001,6627,6347.880000000001,5117.88
635,31186,5815,6237.200000000001,4863,4810.12,3742.3199999999997
636,77716,9256,15543.2,5051,10756.62,9325.92
637,40546,7885,8109.200000000001,3921,6046.12,4865.5199999999995
638,49526,16915,9905.2,4486,8083.22,5943.12
639,71768,16374,14353.6,3465,10596.060000000001,8612.16
640,42313,15304,8462.6,4516,7059.560000000001,5077.5599999999995
641,36314,7544,7262.8,4150,5527.080000000001,4357.68
642,33850,19160,6770.0,6087,6586.700000000001,4062.0
643,58675,19327,11735.0,5013,9475.0,7041.0
644,54193,16205,10838.6,6357,8759.36,6503.16
645,59217,12125,11843.400000000001,6067,8925.24,7106.04
646,79226,19728,15845.2,6773,12157.220000000001,9507.119999999999
647,56668,5670,11333.6,6113,7978.460000000001,6800.16
648,76267,12024,15253.400000000001,5371,10891.54,9152.039999999999
649,33667,8676,6733.400000000001,7635,5671.14,4040.04
650,60720,17676,12144.0,2413,9295.300000000001,7286.4
651,50710,17676,10142.0,4367,8289.5,6085.2
652,35077,17940,7015.400000000001,2261,6229.34,4209.24
653,77156,11263,15431.2,6802,11065.220000000001,9258.72
654,68369,11577,13673.800000000001,5658,9927.78,8204.279999999999
655,37794,14388,7558.8,6762,6650.280000000001,4535.28
656,73326,7802,14665.2,4620,10041.32,8799.119999999999
657,51584,8476,10316.800000000001,2368,7274.4800000000005,6190.08
658,42778,17179,8555.6,5182,7369.460000000001,5133.36
659,41066,8668,8213.2,4144,6209.12,4927.92
660,43085,14410,8617.0,2718,6883.0,5170.2
661,53633,14573,10726.6,6605,8553.76,6435.96
662,34172,10286,6834.400000000001,6796,5808.84,4100.639999999999
663,35305,15262,7061.0,2574,6020.200000000001,4236.599999999999
664,52016,10282,10403.2,6792,7949.32,6241.92
665,63722,19792,12744.400000000001,6621,10287.94,7646.639999999999
666,54153,14773,10830.6,3826,8358.26,6498.36
667,78223,14563,15644.6,4357,11278.760000000002,9386.76
668,57048,15159,11409.6,7545,9116.160000000002,6845.759999999999
669,54657,14828,10931.400000000001,5340,8575.64,6558.84
670,47200,11119,9440.0,3550,7130.900000000001,5664.0
671,70729,11080,14145.800000000001,7411,10336.580000000002,8487.48
672,54468,17409,10893.6,5279,8804.960000000001,6536.16
673,34649,12271,6929.8,3265,5711.4800000000005,4157.88
674,71334,10407,14266.800000000001,4230,10023.78,8560.08
675,40849,5751,8169.8,5535,6030.4800000000005,4901.88
676,66753,15280,13350.6,6396,10177.960000000001,8010.36
677,48881,7480,9776.2,6736,7287.32,5865.719999999999
678,54024,10476,10804.800000000001,3721,7902.580000000001,6482.88
679,37337,10219,7467.400000000001,3321,5834.4400000000005,4480.44
680,31435,10696,6287.0,2535,5095.3,3772.2
681,74640,14985,14928.0,3761,10831.400000000001,8956.8
682,79011,14949,15802.2,5563,11532.52,9481.32
683,54459,11995,10891.800000000001,4940,8228.58,6535.08
684,36996,5614,7399.200000000001,5850,5585.92,4439.5199999999995
685,45362,16094,9072.4,6271,7679.94,5443.44
686,47306,6852,9461.2,2853,6647.22,5676.719999999999
687,63376,13988,12675.2,7426,9746.52,7605.12
688,36398,18340,7279.6,6376,6839.360000000001,4367.76
689,41493,11832,8298.6,3586,6520.96,4979.16
690,44583,5506,8916.6,5181,6418.66,5349.96
691,71418,5358,14283.6,2244,9330.36,8570.16
692,75403,13072,15080.6,2735,10629.060000000001,9048.359999999999
693,50464,5353,10092.800000000001,7625,7353.4800000000005,6055.679999999999
694,67425,15457,13485.0,2556,9892.300000000001,8091.0
695,31704,8147,6340.8,2070,4826.18,3804.48
696,43782,7552,8756.4,5664,6575.44,5253.84
697,65528,18172,13105.6,2969,9977.460000000001,7863.36
698,78049,9140,15609.800000000001,5960,10875.880000000001,9365.88
699,35031,15034,7006.200000000001,6949,6402.02,4203.72
700,78952,18562,15790.400000000001,2655,11595.94,9474.24
701,57749,17979,11549.800000000001,5157,9243.480000000001,6929.88
702,72076,16362,14415.2,6584,10943.720000000001,8649.119999999999
703,46442,17135,9288.4,6019,7888.44,5573.04
704,56927,14735,11385.400000000001,3977,8702.44,6831.24
705,31762,14469,6352.400000000001,3921,5650.4400000000005,3811.44
706,65809,15076,13161.800000000001,6580,10062.68,7897.08
707,42124,19403,8424.800000000001,6287,7623.880000000001,5054.88
708,31919,8351,6383.8,6278,5293.18,3830.2799999999997
709,73105,19575,14621.0,5033,11233.400000000001,8772.6
710,70764,12878,14152.800000000001,7420,10521.480000000001,8491.68
711,44000,15696,8800.0,3053,7154.900000000001,5280.0
712,57836,9506,11567.2,5047,8395.62,6940.32
713,66595,5510,13319.0,6244,9166.800000000001,7991.4
714,51578,19351,10315.6,4447,8569.160000000002,6189.36
715,60278,12145,12055.6,2440,8691.86,7233.36
716,73832,16985,14766.400000000001,4235,10981.84,8859.84
717,41369,18182,8273.800000000001,2960,7078.4800000000005,4964.28
718,45511,18761,9102.2,2319,7569.32,5461.32
719,78363,9213,15672.6,6538,10978.660000000002,9403.56
720,57822,19415,11564.400000000001,3897,9269.84,6938.639999999999
721,58037,17041,11607.400000000001,3168,8985.34,6964.44
722,50484,18179,10096.800000000001,3366,8212.58,6058.08
723,45389,10263,9077.800000000001,7866,7259.580000000001,5446.679999999999
724,34706,14596,6941.200000000001,3553,5979.62,4164.72
725,56853,19729,11370.6,3780,9173.26,6822.36
726,30247,19341,6049.400000000001,5699,6133.64,3629.64
727,31937,8688,6387.400000000001,2647,4965.9400000000005,3832.44
728,72142,11332,14428.400000000001,5684,10358.64,8657.039999999999
729,31674,11836,6334.8,4900,5474.4800000000005,3800.8799999999997
730,35748,6138,7149.6,4151,5318.66,4289.76
731,38576,6616,7715.200000000001,5030,5793.72,4629.12
732,48836,6094,9767.2,2747,6744.42,5860.32
733,79202,16169,15840.400000000001,5992,11720.34,9504.24
734,31852,5003,6370.400000000001,7995,5122.040000000001,3822.24
735,37757,18951,7551.400000000001,4510,6876.94,4530.84
736,48428,11714,9685.6,5322,7514.960000000001,5811.36
737,77440,16940,15488.0,6598,11646.6,9292.8
738,32495,12502,6499.0,3389,5488.5,3899.3999999999996
739,44899,10743,8979.800000000001,2364,6698.580000000001,5387.88
740,63178,18306,12635.6,6948,10106.760000000002,7581.36
741,37584,11213,7516.8,4508,6082.18,4510.08
742,39056,16855,7811.200000000001,2826,6654.82,4686.72
743,76481,15617,15296.2,3250,11064.42,9177.72
744,75789,17541,15157.800000000001,4391,11287.880000000001,9094.68
745,50567,9551,10113.400000000001,3207,7343.84,6068.04
746,64656,8396,12931.2,5575,9155.82,7758.719999999999
747,77264,10897,15452.800000000001,2605,10621.880000000001,9271.68
748,51416,18771,10283.2,4004,8447.42,6169.92
749,36871,19481,7374.200000000001,7152,7087.82,4424.5199999999995
750,30933,13555,6186.6,5273,5594.76,3711.96
751,77729,19530,15545.800000000001,3488,11629.28,9327.48
752,75928,6401,15185.6,6555,10406.960000000001,9111.359999999999
753,61416,6767,12283.2,7388,8785.42,7369.92
754,66689,6163,13337.800000000001,4676,9086.58,8002.679999999999
755,64302,18570,12860.400000000001,7186,10291.84,7716.24
756,79626,14317,15925.2,4459,11432.720000000001,9555.119999999999
757,66318,19521,13263.6,3334,10243.660000000002,7958.16
758,76128,7603,15225.6,6496,10545.260000000002,9135.359999999999
759,51873,12190,10374.6,7367,8180.460000000001,6224.76
760,43923,18156,8784.6,4582,7544.560000000001,5270.76
761,49204,17550,9840.800000000001,6082,8267.68,5904.48
762,70345,6011,14069.0,2854,9327.9,8441.4
763,46071,17365,9214.2,2226,7487.62,5528.5199999999995
764,74019,17059,14803.800000000001,3034,10891.580000000002,8882.279999999999
765,63192,16030,12638.400000000001,4210,9607.039999999999,7583.04
766,43767,17807,8753.4,5926,7625.34,5252.04
767,78720,5544,15744.0,2267,10227.5,9446.4
768,61611,16798,12322.2,7818,9854.92,7393.32
769,57618,19387,11523.6,7551,9607.960000000001,6914.16
770,71389,6919,14277.800000000001,6186,9877.18,8566.68
771,50755,19920,10151.0,5893,8671.9,6090.599999999999
772,60692,16276,12138.400000000001,5145,9425.14,7283.04
773,73284,11306,14656.800000000001,6481,10572.78,8794.08
774,55560,6652,11112.0,7930,8125.400000000001,6667.2
775,53132,6607,10626.400000000001,6447,7681.24,6375.84
776,36143,10012,7228.6,7801,6118.46,4337.16
777,55962,18989,11192.400000000001,3459,8960.24,6715.44
778,31250,19151,6250.0,7094,6374.5,3750.0
779,59860,17940,11972.0,3304,9307.6,7183.2
780,60863,11595,12172.6,6634,9126.460000000001,7303.5599999999995
781,75043,19344,15008.6,3895,11329.060000000001,9005.16
782,52122,17410,10424.400000000001,4846,8480.24,6254.639999999999
783,70857,17344,14171.400000000001,4599,10697.14,8502.84
784,47835,8419,9567.0,2866,6868.700000000001,5740.2
785,62370,9066,12474.0,7580,9149.0,7484.4
786,78858,12751,15771.6,4226,11160.660000000002,9462.96
787,78047,6468,15609.400000000001,2946,10307.04,9365.64
788,69305,13385,13861.0,6299,10285.0,8316.6
789,30004,6006,6000.8,2398,4440.88,3600.48
790,30282,16312,6056.400000000001,4146,5679.64,3633.8399999999997
791,59793,13249,11958.6,5317,9031.76,7175.16
792,34211,10936,6842.200000000001,5531,5752.02,4105.32
793,66157,6538,13231.400000000001,4681,9060.74,7938.84
794,68173,19698,13634.6,4438,10594.36,8180.759999999999
795,30966,11180,6193.200000000001,4734,5307.32,3715.92
796,40050,6426,8010.0,2948,5743.400000000001,4806.0
797,35459,7524,7091.8,6978,5705.280000000001,4255.08
798,37011,12372,7402.200000000001,5866,6265.12,4441.32
799,56410,19445,11282.0,4731,9186.800000000001,6769.2
800,44423,9789,8884.6,5877,6897.360000000001,5330.76
801,32847,14760,6569.400000000001,2504,5668.040000000001,3941.64
802,44763,10136,8952.6,3033,6688.460000000001,5371.5599999999995
803,66919,6439,13383.800000000001,6421,9316.28,8030.28
804,73530,13288,14706.0,4539,10606.300000000001,8823.6
805,32894,5847,6578.8,6946,5226.580000000001,3947.2799999999997
806,74358,14360,14871.6,5904,10949.36,8922.96
807,44287,17749,8857.4,4655,7554.84,5314.44
808,33819,13406,6763.8,5571,5955.9800000000005,4058.2799999999997
809,56728,19026,11345.6,5196,9229.560000000001,6807.36
810,59681,18902,11936.2,2328,9284.72,7161.719999999999
811,39774,14733,7954.8,7044,6950.580000000001,4772.88
812,72579,14218,14515.800000000001,2715,10402.78,8709.48
813,72945,17068,14589.0,3907,10850.900000000001,8753.4
814,53682,16091,10736.400000000001,4889,8539.84,6441.84
815,35177,17475,7035.400000000001,7814,6750.139999999999,4221.24
816,65148,8093,13029.6,2349,8861.960000000001,7817.759999999999
817,73274,15342,14654.800000000001,7061,11033.18,8792.88
818,32283,6871,6456.6,7063,5267.360000000001,3873.96
819,50482,15364,10096.400000000001,2316,7825.84,6057.84
820,60069,6879,12013.800000000001,5600,8456.18,7208.28
821,51992,18017,10398.400000000001,2023,8243.039999999999,6239.04
822,55068,11183,11013.6,7133,8439.76,6608.16
823,58979,18862,11795.800000000001,6747,9638.380000000001,7077.48
824,63859,17175,12771.800000000001,5594,9939.980000000001,7663.08
825,44465,10949,8893.0,6400,7070.700000000001,5335.8
826,73438,12462,14687.6,6984,10757.160000000002,8812.56
827,63414,15250,12682.800000000001,6068,9741.480000000001,7609.679999999999
828,43796,19202,8759.2,3535,7529.22,5255.5199999999995
829,60862,17171,12172.400000000001,7711,9791.64,7303.44
830,40981,16448,8196.2,2590,6821.52,4917.72
831,52422,18443,10484.400000000001,7672,8902.14,6290.639999999999
832,46880,11294,9376.0,2267,6981.700000000001,5625.599999999999
833,31292,19780,6258.400000000001,3835,6116.540000000001,3755.04
834,68804,16580,13760.800000000001,2912,10205.68,8256.48
835,52369,19468,10473.800000000001,2940,8525.08,6284.28
836,38287,18196,7657.400000000001,5951,7009.139999999999,4594.44
837,72446,18742,14489.2,7303,11298.02,8693.52
838,38670,10097,7734.0,2934,5943.5,4640.4
839,37429,6443,7485.8,2297,5365.4800000000005,4491.48
840,57763,12896,11552.6,3909,8612.060000000001,6931.5599999999995
841,50167,12355,10033.400000000001,6452,7900.74,6020.04
842,75059,16136,15011.800000000001,5037,11124.380000000001,9007.08
843,50012,18288,10002.400000000001,5558,8386.039999999999,6001.44
844,57270,18894,11454.0,7194,9481.2,6872.4
845,35606,19526,7121.200000000001,5208,6746.12,4272.72
846,62622,8532,12524.400000000001,2507,8618.539999999999,7514.639999999999
847,53314,8165,10662.800000000001,3609,7575.080000000001,6397.679999999999
848,78551,13758,15710.2,5798,11381.720000000001,9426.119999999999
849,34825,8862,6965.0,6723,5737.5,4179.0
850,64365,16729,12873.0,5085,9905.2,7723.799999999999
851,31314,13506,6262.8,6910,5799.280000000001,3757.68
852,38996,17305,7799.200000000001,7166,7126.62,4679.5199999999995
853,77559,8419,15511.800000000001,5620,10710.980000000001,9307.08
854,32257,8084,6451.400000000001,4220,5101.240000000001,3870.8399999999997
855,43757,10267,8751.4,4305,6708.04,5250.84
856,72085,15312,14417.0,3440,10525.400000000001,8650.199999999999
857,36246,15352,7249.200000000001,2435,6128.22,4349.5199999999995
858,60334,5657,12066.800000000001,2120,8017.780000000001,7240.08
859,67426,14458,13485.2,2809,9817.82,8091.12
860,36202,8853,7240.400000000001,7542,5983.740000000001,4344.24
861,71488,7841,14297.6,5374,9900.060000000001,8578.56
862,32416,14631,6483.200000000001,7225,6075.52,3889.92
863,53751,13485,10750.2,5884,8387.02,6450.12
864,52562,8323,10512.400000000001,6476,7787.34,6307.44
865,34728,11880,6945.6,7783,6133.66,4167.36
866,34955,8205,6991.0,5496,5564.700000000001,4194.599999999999
867,35175,14116,7035.0,3314,5964.0,4221.0
868,37598,5038,7519.6,6918,5707.360000000001,4511.76
869,70204,19224,14040.800000000001,3926,10739.480000000001,8424.48
870,58631,15747,11726.2,7729,9383.32,7035.719999999999
871,52621,12128,10524.2,6183,8145.62,6314.5199999999995
872,49316,6376,9863.2,3704,6925.92,5917.92
873,54323,13753,10864.6,5273,8421.36,6518.759999999999
874,59159,18877,11831.800000000001,5031,9489.880000000001,7099.08
875,62673,14570,12534.6,2312,9208.960000000001,7520.759999999999
876,68258,17120,13651.6,5570,10459.960000000001,8190.96
877,74323,16148,14864.6,5630,11096.560000000001,8918.76
878,63168,14037,12633.6,7549,9738.76,7580.16
879,44495,15968,8899.0,4197,7355.900000000001,5339.4
880,44334,9942,8866.800000000001,5587,6872.9800000000005,5320.08
881,67281,14919,13456.2,2600,9825.62,8073.719999999999
882,56086,10852,11217.2,4762,8291.72,6730.32
883,33578,6232,6715.6,3318,4984.360000000001,4029.3599999999997
884,36848,17953,7369.6,5545,6771.560000000001,4421.76
885,64394,11739,12878.800000000001,2258,9126.980000000001,7727.28
886,35342,18844,7068.400000000001,2541,6379.540000000001,4241.04
887,77029,16586,15405.800000000001,3487,11250.78,9243.48
888,43124,16854,8624.800000000001,5502,7410.4800000000005,5174.88
889,34848,7793,6969.6,2369,5197.96,4181.76
890,55240,5431,11048.0,4177,7589.6,6628.8
891,33794,7899,6758.8,4420,5287.18,4055.2799999999997
892,73231,7293,14646.2,2961,9813.12,8787.72
893,66030,12949,13206.0,5899,9808.4,7923.599999999999
894,43733,16569,8746.6,6310,7535.860000000001,5247.96
895,44079,14061,8815.800000000001,7864,7481.9800000000005,5289.48
896,55969,5258,11193.800000000001,5749,7816.9800000000005,6716.28
897,55364,19781,11072.800000000001,7036,9325.380000000001,6643.679999999999
898,43707,17237,8741.4,4401,7408.639999999999,5244.84
899,33800,16023,6760.0,6208,6279.1,4056.0
900,49689,8335,9937.800000000001,4604,7256.580000000001,5962.679999999999
901,44590,17083,8918.0,6703,7729.400000000001,5350.8
902,57673,17696,11534.6,3449,9035.26,6920.759999999999
903,37703,11338,7540.6,5463,6204.46,4524.36
904,70035,15503,14007.0,3737,10328.2,8404.199999999999
905,51898,17527,10379.6,4966,8477.060000000001,6227.76
906,46064,16702,9212.800000000001,5788,7776.68,5527.679999999999
907,61793,15619,12358.6,4354,9412.460000000001,7415.16
908,32105,12386,6421.0,6741,5765.3,3852.6
909,56928,18641,11385.6,7221,9417.560000000001,6831.36
910,46975,6964,9395.0,3874,6720.8,5637.0
911,77275,15770,15455.0,7935,11643.5,9273.0
912,45107,16469,9021.4,4788,7538.54,5412.84
913,62893,10932,12578.6,4729,9113.26,7547.16
914,34233,11391,6846.6,6494,5896.46,4107.96
915,33672,6012,6734.400000000001,4172,5059.040000000001,4040.64
916,37146,19743,7429.200000000001,3774,6809.22,4457.5199999999995
917,37340,10285,7468.0,7973,6306.6,4480.8
918,60648,11804,12129.6,2935,8751.660000000002,7277.759999999999
919,50317,17799,10063.400000000001,2308,8048.74,6038.04
920,47685,13560,9537.0,7710,7849.200000000001,5722.2
921,43036,15282,8607.2,3907,7083.22,5164.32
922,64819,7226,12963.800000000001,2427,8743.58,7778.28
923,69685,10223,13937.0,2107,9595.2,8362.199999999999
924,78928,11867,15785.6,7074,11365.460000000001,9471.359999999999
925,37077,8519,7415.400000000001,3432,5644.34,4449.24
926,38977,10598,7795.400000000001,7982,6535.240000000001,4677.24
927,31397,15920,6279.400000000001,2405,5600.14,3767.64
928,60496,8377,12099.2,3667,8463.92,7259.5199999999995
929,31018,16305,6203.6,5726,5925.26,3722.16
930,42957,12562,8591.4,6196,7030.639999999999,5154.84
931,73607,19481,14721.400000000001,3347,11115.64,8832.84
932,42575,16848,8515.0,7098,7503.6,5109.0
933,59905,12769,11981.0,2328,8698.300000000001,7188.599999999999
934,43812,13515,8762.4,7883,7397.24,5257.44
935,34347,8319,6869.400000000001,5455,5499.040000000001,4121.639999999999
936,78466,5370,15693.2,3181,10271.02,9415.92
937,75296,10949,15059.2,6285,10758.92,9035.52
938,54652,18673,10930.400000000001,4633,8888.84,6558.24
939,74215,17349,14843.0,4109,11051.6,8905.8
940,39144,18198,7828.8,6248,7141.880000000001,4697.28
941,69539,12243,13907.800000000001,7304,10299.380000000001,8344.68
942,32274,5889,6454.8,2542,4715.9800000000005,3872.8799999999997
943,48251,9046,9650.2,4551,7149.82,5790.12
944,31800,9625,6360.0,4990,5277.5,3816.0
945,45777,8645,9155.4,6401,6997.84,5493.24
946,40545,10964,8109.0,2373,6199.1,4865.4
947,73257,18717,14651.400000000001,2826,10945.14,8790.84
948,37435,5050,7487.0,3196,5316.8,4492.2
949,49939,11996,9987.800000000001,4951,7687.380000000001,5992.679999999999
950,73156,18497,14631.2,7773,11405.720000000001,8778.72
951,32187,5077,6437.400000000001,7194,5089.540000000001,3862.44
952,30275,13978,6055.0,5016,5532.400000000001,3633.0
953,54613,18325,10922.6,4558,8841.86,6553.5599999999995
